"GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"GO:0009057","macromolecule catabolic process","BP",2.11478010454687e-10,8.0244156189195e-09,8.09558658543021,12.2914608327452,2.43061592282413,16,1433,"7"
"GO:0046907","intracellular transport","BP",4.19511050538584e-10,1.54878944604245e-08,7.81000761945016,11.0988729703916,2.98865684299799,17,1762,"7"
"GO:0006810","transport","BP",4.27991519078844e-09,1.53851688174132e-07,6.81289773399119,9.3664990520155,8.86080780239585,25,5224,"7"
"GO:0071705","nitrogen compound transport","BP",4.66579025157813e-09,1.63422294452711e-07,6.78668869629005,9.00983965014577,4.01993003286335,18,2370,"7"
"GO:0051641","cellular localization","BP",6.10009881521801e-09,2.08318374539695e-07,6.68127242179852,8.44684750733138,5.92473232269692,21,3493,"7"
"GO:0051234","establishment of localization","BP",7.37612921729208e-09,2.45751036849292e-07,6.60950464115818,9.055619619727,9.07791794763066,25,5352,"7"
"GO:1901566","organonitrogen compound biosynthetic process","BP",7.58498249000605e-09,2.46692525746387e-07,6.60784400850083,9.38830667402096,3.10230043464433,16,1829,"7"
"GO:0002181","cytoplasmic translation","BP",1.84606642795189e-08,5.86448079205181e-07,6.23177043182268,44.5765265662173,0.174705819993639,6,103,"7"
"GO:0034613","cellular protein localization","BP",2.44577695598421e-08,7.47803551374214e-07,6.12621247668038,8.57012195121951,3.36520725113962,16,1984,"7"
"GO:0015031","protein transport","BP",2.46348168461491e-08,7.47803551374214e-07,6.12621247668038,8.56526155408837,3.36690342414926,16,1985,"7"
"GO:0070727","cellular macromolecule localization","BP",2.60942446111229e-08,7.74885611712909e-07,6.11076240313038,8.52655538694992,3.38047280822644,16,1993,"7"
"GO:0044248","cellular catabolic process","BP",2.81273186419597e-08,8.17487601381211e-07,6.08751882544756,8.15122517036393,3.92833669034242,17,2316,"7"
"GO:0015833","peptide transport","BP",3.29955198564388e-08,9.38997502581154e-07,6.02733556281021,8.37014925373134,3.43644651754479,16,2026,"7"
"GO:0042886","amide transport","BP",4.21201468104959e-08,1.17420654169668e-06,5.93025550442603,8.20977995110024,3.49581257288243,16,2061,"7"
"GO:0045184","establishment of protein localization","BP",4.79945368622644e-08,1.31121074707706e-06,5.88232749981497,8.125,3.52803986006573,16,2080,"7"
"GO:0071702","organic substance transport","BP",6.7094872837234e-08,1.79709012344435e-06,5.74543014262774,7.41850672691794,4.74928442701156,18,2800,"7"
"GO:0050853","B cell receptor signaling pathway","BP",9.33759784716022e-08,2.45291512677324e-06,5.61031747854116,33.4615384615385,0.228983356302343,6,135,"7"
"GO:1901575","organic substance catabolic process","BP",1.22163542741053e-07,3.14859244121281e-06,5.50188355149031,7.53762466001813,3.7688964274356,16,2222,"7"
"GO:0009056","catabolic process","BP",2.52820379689568e-07,6.39541923436945e-06,5.19413098125483,6.87311827956989,4.55083218488286,17,2683,"7"
"GO:0010629","negative regulation of gene expression","BP",3.9566372052449e-07,9.82684804066278e-06,5.00758575969153,6.6313811082818,4.69161454468356,17,2766,"7"
"GO:0042113","B cell activation","BP",1.04331896866419e-06,2.54495305570587e-05,4.59432022426472,16.1484112149533,0.556344747164211,7,328,"7"
"GO:0051179","localization","BP",1.72831044916768e-06,4.14188083081237e-05,4.38280240067799,6.2625313283208,11.6442277112265,25,6865,"7"
"GO:0008104","protein localization","BP",2.79413773154706e-06,6.58067610567807e-05,4.18172948421571,5.79437229437229,4.72893035089579,16,2788,"7"
"GO:0050871","positive regulation of B cell activation","BP",5.19909417326742e-06,0.000120372248147175,3.91947362824255,23.7037037037037,0.256122124456695,5,151,"7"
"GO:0045321","leukocyte activation","BP",6.22188001216403e-06,0.000141651468276934,3.84877891947559,7.00705198109778,2.24064454574367,11,1321,"7"
"GO:0006955","immune response","BP",8.75268789670742e-06,0.000196002814211514,3.7077376929917,5.61343804537522,3.91137496024594,14,2306,"7"
"GO:0002443","leukocyte mediated immunity","BP",1.18920526080491e-05,0.00026200877197734,3.58168416838414,7.95504456152445,1.51298632460511,9,892,"7"
"GO:0006910","phagocytosis, recognition","BP",1.43819961604645e-05,0.000311838202463404,3.50607068163357,31.8877551020408,0.149263224848935,4,88,"7"
"GO:0050851","antigen receptor-mediated signaling pathway","BP",1.54982046860603e-05,0.000322327302758218,3.49170290598308,13.3940197733301,0.55125622813527,6,325,"7"
"GO:0010605","negative regulation of macromolecule metabolic process","BP",1.55248598428729e-05,0.000322327302758218,3.49170290598308,4.86082561078349,6.06890702851691,17,3578,"7"
"GO:0033036","macromolecule localization","BP",1.55736471318026e-05,0.000322327302758218,3.49170290598308,4.96579030725372,5.38195695960988,16,3173,"7"
"GO:0010468","regulation of gene expression","BP",1.6260931621565e-05,0.000331528844702355,3.47947867977779,4.74446537918041,9.20173857733489,21,5425,"7"
"GO:0002250","adaptive immune response","BP",1.66310100598031e-05,0.000334087643260162,3.47613958710706,8.72582972582973,1.18901727976254,8,701,"7"
"GO:0044271","cellular nitrogen compound biosynthetic process","BP",1.77061632964653e-05,0.00035053071105756,3.4552739261751,4.68758434547908,8.41301812784904,20,4960,"7"
"GO:0050864","regulation of B cell activation","BP",1.79876214325431e-05,0.000351015583955056,3.45467360183775,18.1715399610136,0.330753736881162,5,195,"7"
"GO:0001775","cell activation","BP",1.86040009566044e-05,0.00035495670861308,3.44982461133062,6.18280405296041,2.51372840029683,11,1482,"7"
"GO:0061024","membrane organization","BP",1.87092847878051e-05,0.00035495670861308,3.44982461133062,7.49086259009533,1.60118732110675,9,944,"7"
"GO:0051085","chaperone cofactor-dependent protein refolding","BP",2.12628142426874e-05,0.000397876770623439,3.40025141567781,67.0808561236623,0.0542775363087035,3,32,"7"
"GO:0042742","defense response to bacterium","BP",2.27984909806667e-05,0.000420847819994469,3.37587491814194,12.4777327935223,0.59026820735715,6,348,"7"
"GO:0009617","response to bacterium","BP",2.70490404039496e-05,0.000492653189223935,3.30745870143028,8.12758310871518,1.27212975723524,8,750,"7"
"GO:0002449","lymphocyte mediated immunity","BP",3.02648507384928e-05,0.000543970869852383,3.26442435655384,11.8423076923077,0.620799321530796,6,366,"7"
"GO:0046649","lymphocyte activation","BP",3.11686966722641e-05,0.000552940774731335,3.25732138331522,7.95992954645531,1.29757235237994,8,765,"7"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP",3.21653049810347e-05,0.000557501094153384,3.25375427593126,11.7096365173288,0.627584013569384,6,370,"7"
"GO:0051084","'de novo' posttranslational protein folding","BP",3.31175002340384e-05,0.000557501094153384,3.25375427593126,57.2008113590264,0.0627584013569384,3,37,"7"
"GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","BP",3.31175002340384e-05,0.000557501094153384,3.25375427593126,57.2008113590264,0.0627584013569384,3,37,"7"
"GO:0050778","positive regulation of immune response","BP",3.32647259970054e-05,0.000557501094153384,3.25375427593126,7.88394415357766,1.30944556344747,8,772,"7"
"GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","BP",3.34663907178459e-05,0.000557501094153384,3.25375427593126,25.4816326530612,0.184882858051521,4,109,"7"
"GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","BP",3.59147333193588e-05,0.000591078623063182,3.22835474705202,55.5635467980296,0.0644545743665854,3,38,"7"
"GO:0050776","regulation of immune response","BP",3.64564437068233e-05,0.000592851215518103,3.22705428536591,6.84821047236696,1.74196968090745,9,1027,"7"
"GO:0016064","immunoglobulin mediated immune response","BP",3.72814093707088e-05,0.000599134178828096,3.22247590449069,15.5255255255255,0.385031273189865,5,227,"7"
"GO:0009892","negative regulation of metabolic process","BP",3.77247710174246e-05,0.000599209734997698,3.22242113953182,4.48234675085504,6.47598855083219,17,3818,"7"
"GO:0019724","B cell mediated immunity","BP",3.96914038199173e-05,0.000623200662275943,3.20537209381008,15.316049382716,0.390119792218806,5,230,"7"
"GO:0043620","regulation of DNA-templated transcription in response to stress","BP",4.12927596626049e-05,0.00064097624658089,3.19315806435012,24.0965250965251,0.195059896109403,4,115,"7"
"GO:0006458","'de novo' protein folding","BP",4.52264004622316e-05,0.000694149022824814,3.15854728337391,51.1687840290381,0.0695430933955263,3,41,"7"
"GO:0044267","cellular protein metabolic process","BP",5.88733274968192e-05,0.000885766041436032,3.05268097374605,4.22263914946842,9.07452560161136,20,5350,"7"
"GO:0006911","phagocytosis, engulfment","BP",5.90078402420782e-05,0.000885766041436032,3.05268097374605,21.9110070257611,0.21371779921552,4,126,"7"
"GO:0002684","positive regulation of immune system process","BP",6.69202117918332e-05,0.000993619666387437,3.00277982123451,6.30245231607629,1.88275204070815,9,1110,"7"
"GO:0099024","plasma membrane invagination","BP",7.71837409302169e-05,0.0011336880657062,2.94550642514177,20.3958560523446,0.228983356302343,4,135,"7"
"GO:0006958","complement activation, classical pathway","BP",9.13711560594843e-05,0.00132779786358782,2.87686803446359,19.4963503649635,0.239160394360225,4,141,"7"
"GO:0048584","positive regulation of response to stimulus","BP",9.63721840727075e-05,0.00137305493933843,2.86231208521469,4.5712629861767,4.18106646877982,13,2465,"7"
"GO:0010324","membrane invagination","BP",9.64958083283228e-05,0.00137305493933843,2.86231208521469,19.2137718396711,0.242552740379519,4,143,"7"
"GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","BP",9.95986812938427e-05,0.00140259586234422,2.85306744660345,179.304761904762,0.0152655570868229,2,9,"7"
"GO:0048519","negative regulation of biological process","BP",0.000107119149387924,0.00149310977616228,2.82590826097632,4.02715115493719,10.3093395526344,21,6078,"7"
"GO:0065007","biological regulation","BP",0.00010912514240889,0.00150570651040953,2.82225967178144,13.9153011770136,22.1011343157002,31,13030,"7"
"GO:0002376","immune system process","BP",0.000113720701827602,0.00155254559467813,2.80895563673827,4.1965698259744,5.57532068270964,15,3287,"7"
"GO:0044249","cellular biosynthetic process","BP",0.00011479290268118,0.00155254559467813,2.80895563673827,4.00177842870593,10.3534400508852,21,6104,"7"
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","BP",0.000131746084148978,0.00176436422497554,2.75341175675014,17.6754966887417,0.262906816495283,4,155,"7"
"GO:0002429","immune response-activating cell surface receptor signaling pathway","BP",0.000137299762706844,0.00180337957555335,2.74391285330061,8.91935222672065,0.815859217640199,6,481,"7"
"GO:0002757","immune response-activating signal transduction","BP",0.000137299762706844,0.00180337957555335,2.74391285330061,8.91935222672065,0.815859217640199,6,481,"7"
"GO:0061077","chaperone-mediated protein folding","BP",0.000142039991454526,0.00184787265073221,2.73332796222307,34.0780399274047,0.101770380578819,3,60,"7"
"GO:0090084","negative regulation of inclusion body assembly","BP",0.000151842391883288,0.00195676138974124,2.70846212959834,139.444444444444,0.0186579031061168,2,11,"7"
"GO:0097201","negative regulation of transcription from RNA polymerase II promoter in response to stress","BP",0.00018201784847481,0.00232370449548216,2.63381910181585,125.493333333333,0.0203540761157638,2,12,"7"
"GO:0009058","biosynthetic process","BP",0.00018605926437466,0.00235330514014617,2.62832175659376,3.826404095187,10.6689282306795,21,6290,"7"
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","BP",0.000196944660678965,0.00246813216960978,2.60763158734736,8.32495457298607,0.87183292695855,6,514,"7"
"GO:0002764","immune response-regulating signaling pathway","BP",0.000203248289493481,0.0025239742131645,2.59791508648716,8.27472527472528,0.876921445987491,6,517,"7"
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","BP",0.000206113877545008,0.00253650051104938,2.59576504584573,29.8710875331565,0.115339764655995,3,68,"7"
"GO:0006898","receptor-mediated endocytosis","BP",0.000210957913640682,0.00257293312529617,2.58957150166073,10.6128884302259,0.556344747164211,5,328,"7"
"GO:0002252","immune effector process","BP",0.000222886462634294,0.00268524648274173,2.5710158436026,5.32173913043478,2.20332873953143,9,1299,"7"
"GO:0006956","complement activation","BP",0.000224098169130715,0.00268524648274173,2.5710158436026,15.320197044335,0.301918795717163,4,178,"7"
"GO:0019538","protein metabolic process","BP",0.000260481081319282,0.00309406223549686,2.50947095493496,3.67722165474974,9.99724371885932,20,5894,"7"
"GO:0002682","regulation of immune system process","BP",0.000267624456080293,0.00315150868108345,2.50148149223773,4.77828406312514,2.79190077387894,10,1646,"7"
"GO:0042274","ribosomal small subunit biogenesis","BP",0.000275484117746472,0.00321633593881778,2.49263859650465,26.9568965517241,0.127212975723524,3,75,"7"
"GO:0072567","chemokine (C-X-C motif) ligand 2 production","BP",0.000288654731638057,0.00331346523880325,2.47971758118428,96.5179487179487,0.0254425951447048,2,15,"7"
"GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","BP",0.000288654731638057,0.00331346523880325,2.47971758118428,96.5179487179487,0.0254425951447048,2,15,"7"
"GO:0051251","positive regulation of lymphocyte activation","BP",0.000312013148817221,0.00355174967736936,2.44955765031689,9.72327441077441,0.605533764443973,5,357,"7"
"GO:0034645","cellular macromolecule biosynthetic process","BP",0.000316370310299979,0.00357158548652703,2.4471389505002,3.6111801242236,8.41810664687798,18,4963,"7"
"GO:0090083","regulation of inclusion body assembly","BP",0.000329541788433311,0.00368978756557297,2.43299863702664,89.6190476190476,0.0271387681543517,2,16,"7"
"GO:0002253","activation of immune response","BP",0.000343566745733184,0.00381554613554089,2.41844329082144,7.47545008183306,0.966818615498781,6,570,"7"
"GO:0002221","pattern recognition receptor signaling pathway","BP",0.000355946831106491,0.00392115622009247,2.40658585492688,13.5148658448151,0.340930774939044,4,201,"7"
"GO:0006959","humoral immune response","BP",0.000400670740704894,0.00437852985442309,2.35867168476708,9.19056152927121,0.639457224636913,5,377,"7"
"GO:0006909","phagocytosis","BP",0.000425548496715742,0.00458741886207392,2.33843160406197,9.06621475586993,0.647938089685148,5,382,"7"
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","BP",0.000426502339299698,0.00458741886207392,2.33843160406197,23.0911330049261,0.147567051839288,3,87,"7"
"GO:0032755","positive regulation of interleukin-6 production","BP",0.000441047763175201,0.00470680659763534,2.32727364645766,22.8182555780933,0.149263224848935,3,88,"7"
"GO:0009059","macromolecule biosynthetic process","BP",0.00044494822140691,0.00471162225148713,2.32682953585061,3.48762355326519,8.63521679211279,18,5091,"7"
"GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus","BP",0.00045590846694116,0.00479054589108942,2.31961499514919,22.551724137931,0.150959397858582,3,89,"7"
"GO:0008037","cell recognition","BP",0.000554119362353139,0.00577806907614037,2.23821727052102,11.976833976834,0.383335100180218,4,226,"7"
"GO:0002696","positive regulation of leukocyte activation","BP",0.000561636802542703,0.00581208994146464,2.23566767366177,8.51251500877436,0.688646241916675,5,406,"7"
"GO:0000028","ribosomal small subunit assembly","BP",0.000573652014153526,0.00584782575622177,2.2330055762415,66.0175438596491,0.0356196332025867,2,21,"7"
"GO:0042276","error-prone translesion synthesis","BP",0.000573652014153526,0.00584782575622177,2.2330055762415,66.0175438596491,0.0356196332025867,2,21,"7"
"GO:0006457","protein folding","BP",0.00059186518195226,0.00598879880405027,2.22266027695728,11.7623261694058,0.390119792218806,4,230,"7"
"GO:0016070","RNA metabolic process","BP",0.000608827285439664,0.00611513288169545,2.21359410131616,3.37552591777808,8.84214989928973,18,5213,"7"
"GO:0000717","nucleotide-excision repair, DNA duplex unwinding","BP",0.000630349385145302,0.00623954536310495,2.20484705350475,62.7133333333333,0.0373158062122336,2,22,"7"
"GO:0070987","error-free translesion synthesis","BP",0.000630349385145302,0.00623954536310495,2.20484705350475,62.7133333333333,0.0373158062122336,2,22,"7"
"GO:0050867","positive regulation of cell activation","BP",0.000661936493899848,0.00650507374580714,2.18674777562575,8.19889601139601,0.71408883706138,5,421,"7"
"GO:0000715","nucleotide-excision repair, DNA damage recognition","BP",0.000689652069421371,0.00663425863964502,2.17820760131502,59.7238095238095,0.0390119792218806,2,23,"7"
"GO:0006297","nucleotide-excision repair, DNA gap filling","BP",0.000689652069421371,0.00663425863964502,2.17820760131502,59.7238095238095,0.0390119792218806,2,23,"7"
"GO:0042026","protein refolding","BP",0.000689652069421371,0.00663425863964502,2.17820760131502,59.7238095238095,0.0390119792218806,2,23,"7"
"GO:1901564","organonitrogen compound metabolic process","BP",0.000700881410145403,0.00669513291089944,2.17424079700936,3.35916083916084,11.6120004240433,21,6846,"7"
"GO:0019883","antigen processing and presentation of endogenous antigen","BP",0.000751551622627943,0.00708013459661911,2.14995848609366,57.0060606060606,0.0407081522315276,2,24,"7"
"GO:0070841","inclusion body assembly","BP",0.000751551622627943,0.00708013459661911,2.14995848609366,57.0060606060606,0.0407081522315276,2,24,"7"
"GO:0010467","gene expression","BP",0.000827751424015357,0.00774457839181491,2.11100221987923,3.30189723320158,11.7392133997668,21,6921,"7"
"GO:0006897","endocytosis","BP",0.0008391080251593,0.00779742559433744,2.10804876073534,6.26595377716454,1.14491678151171,6,675,"7"
"GO:0001819","positive regulation of cytokine production","BP",0.000867002018339379,0.00800219430440265,2.0967909075552,7.70571476453829,0.758189335312202,5,447,"7"
"GO:0070911","global genome nucleotide-excision repair","BP",0.000883107656426055,0.0080426651868927,2.09460001043603,52.25,0.0441004982508216,2,26,"7"
"GO:0048872","homeostasis of number of cells","BP",0.000883162355808129,0.0080426651868927,2.09460001043603,10.5340136054422,0.434220290469628,4,256,"7"
"GO:0019222","regulation of metabolic process","BP",0.000952316902120946,0.00861499926024644,2.06474475550799,3.30189881821803,12.8111947418637,22,7553,"7"
"GO:0030449","regulation of complement activation","BP",0.000962024039608868,0.00864555814543233,2.06320696402607,17.2924876847291,0.195059896109403,3,115,"7"
"GO:0051707","response to other organism","BP",0.000991439161870897,0.00885167251709572,2.05297466192159,4.26724564392898,2.69861125834835,9,1591,"7"
"GO:0043207","response to external biotic stimulus","BP",0.00100041430930978,0.00887380484751406,2.05189012650742,4.26136363636364,2.70200360436765,9,1593,"7"
"GO:0060255","regulation of macromolecule metabolic process","BP",0.00100910180199384,0.00889311652595864,2.05094601711318,3.23406717727988,11.8935651436447,21,7012,"7"
"GO:0002697","regulation of immune effector process","BP",0.00108513087397663,0.00950185111443635,2.02219177887212,7.31541218637993,0.797201314534082,5,470,"7"
"GO:0006294","nucleotide-excision repair, preincision complex assembly","BP",0.00109970824072176,0.00956816214538807,2.01917147358867,46.437037037037,0.0491890172797625,2,29,"7"
"GO:0009607","response to biotic stimulus","BP",0.00115334809043483,0.00997135121224033,2.00124598669758,4.16923159707275,2.75628114067635,9,1625,"7"
"GO:0050789","regulation of biological process","BP",0.0011662276872457,0.00999761730378709,2.00010349151166,5.09312255100662,20.9714830912753,29,12364,"7"
"GO:0035666","TRIF-dependent toll-like receptor signaling pathway","BP",0.00117701277149098,0.00999761730378709,2.00010349151166,44.7761904761905,0.0508851902894095,2,30,"7"
"GO:0045087","innate immune response","BP",0.00117834288866012,0.00999761730378709,2.00010349151166,5.05217391304348,1.6893883176084,7,996,"7"
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","BP",0.00128115659533141,0.0108028389458192,1.96646209854234,15.6090100111235,0.215413972225167,3,127,"7"
"GO:0034101","erythrocyte homeostasis","BP",0.00134005863033876,0.0111617078600168,1.9522693486392,15.35960591133,0.218806318244461,3,129,"7"
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","BP",0.00134005863033876,0.0111617078600168,1.9522693486392,15.35960591133,0.218806318244461,3,129,"7"
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP",0.00146292621717384,0.0121112558342998,1.91681082187521,14.8838196286472,0.225591010283049,3,133,"7"
"GO:0002920","regulation of humoral immune response","BP",0.00149471111247409,0.012299851684576,1.9101001253865,14.769413003422,0.227287183292696,3,134,"7"
"GO:0002756","MyD88-independent toll-like receptor signaling pathway","BP",0.00151153115881126,0.0123637818139891,1.90784866761849,39.1708333333333,0.0576698823279975,2,34,"7"
"GO:0051249","regulation of lymphocyte activation","BP",0.00162712657501473,0.0131646155180555,1.88059182025144,6.65359477124183,0.873529099968197,5,515,"7"
"GO:0050900","leukocyte migration","BP",0.00164107957905648,0.0131646155180555,1.88059182025144,6.64021164021164,0.875225272977844,5,516,"7"
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","BP",0.00166015381246135,0.0131646155180555,1.88059182025144,14.22261663286,0.235768048340931,3,139,"7"
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","BP",0.00166015381246135,0.0131646155180555,1.88059182025144,14.22261663286,0.235768048340931,3,139,"7"
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway","BP",0.00169385494322715,0.0131646155180555,1.88059182025144,36.8627450980392,0.0610622283472914,2,36,"7"
"GO:0002481","antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent","BP",0.00169617300964697,0.0131646155180555,1.88059182025144,Inf,0.00169617300964698,1,1,"7"
"GO:0003083","negative regulation of renal output by angiotensin","BP",0.00169617300964697,0.0131646155180555,1.88059182025144,Inf,0.00169617300964698,1,1,"7"
"GO:0003106","negative regulation of glomerular filtration by angiotensin","BP",0.00169617300964697,0.0131646155180555,1.88059182025144,Inf,0.00169617300964698,1,1,"7"
"GO:1902380","positive regulation of endoribonuclease activity","BP",0.00169617300964697,0.0131646155180555,1.88059182025144,Inf,0.00169617300964698,1,1,"7"
"GO:0038094","Fc-gamma receptor signaling pathway","BP",0.0017647117967334,0.0134996589628962,1.86967720279411,13.9134209873481,0.240856567369872,3,142,"7"
"GO:0042254","ribosome biogenesis","BP",0.00178859545327785,0.0134996589628962,1.86967720279411,8.64985994397759,0.525813632990565,4,310,"7"
"GO:0006296","nucleotide-excision repair, DNA incision, 5'-to lesion","BP",0.0017887542256839,0.0134996589628962,1.86967720279411,35.807619047619,0.0627584013569384,2,37,"7"
"GO:0045730","respiratory burst","BP",0.0017887542256839,0.0134996589628962,1.86967720279411,35.807619047619,0.0627584013569384,2,37,"7"
"GO:0062208","positive regulation of pattern recognition receptor signaling pathway","BP",0.0017887542256839,0.0134996589628962,1.86967720279411,35.807619047619,0.0627584013569384,2,37,"7"
"GO:1901576","organic substance biosynthetic process","BP",0.00184336804135457,0.0138353887059909,1.85900863482476,2.98900565885206,10.5230573518499,19,6204,"7"
"GO:0002431","Fc receptor mediated stimulatory signaling pathway","BP",0.00187330903323058,0.0139832794502348,1.85439096305988,13.617289946576,0.245945086398813,3,145,"7"
