NAME	TITLE	SCORE	
GALNTL6	na	2.7292824	
NUDT17	na	2.7259583	
TESPA1	na	2.725424	
IGHA2	na	2.7241952	
LINC00907	na	2.7222452	
AL445493.2	na	2.7203395	
IRF4	na	2.720134	
TRBC1	na	2.7174551	
AL683807.1	na	2.716084	
AC120036.5	na	2.7133741	
AC012236.1	na	2.712238	
LINC02805	na	2.7103548	
AC110015.1	na	2.707242	
AC139100.2	na	2.70485	
LTR91	na	2.70339	
CLNK	na	2.7004778	
PRSS16	na	2.6976888	
OSBPL10-AS1	na	2.6937244	
AL450992.1	na	2.6932204	
AP002358.1	na	2.6905057	
OR5AN1	na	2.685436	
LINC01991	na	2.6849926	
TRG-AS1	na	2.6848059	
JAML	na	2.6809018	
PPP4R4	na	2.6802294	
AC084048.1	na	2.6786125	
AC010186.3	na	2.6784284	
AC090630.1	na	2.6783707	
AC099524.1	na	2.6772356	
NLRP11	na	2.6695251	
CARD11	na	2.668962	
YBEY	na	2.6661496	
GAS5	na	2.6638017	
MC4R	na	2.6580875	
TCL1A	na	2.6533222	
POF1B	na	2.6455748	
AC096589.1	na	2.640717	
CNR2	na	2.6400063	
AL355816.2	na	2.639866	
AC092448.1	na	2.6385021	
LINC01222	na	2.6373632	
AL591623.1	na	2.6320002	
LETMD1	na	2.6318986	
IGLC5	na	2.6306615	
CD3E	na	2.630224	
HERV1-LTRe	na	2.623363	
AC008040.1	na	2.6173744	
TAF4B	na	2.614528	
GUCY2C	na	2.6128962	
GPR174	na	2.6127646	
CD3D	na	2.6119447	
SLAMF6	na	2.6115956	
KDF1	na	2.6102135	
AC009831.3	na	2.6098578	
AC003092.1	na	2.603392	
SYDE2	na	2.5990765	
HMHB1	na	2.5922046	
MME	na	2.5890245	
AL132996.1	na	2.5877478	
MMP1	na	2.5818322	
ZNF804A	na	2.5804539	
SMIM24	na	2.5791597	
AC022364.1	na	2.5781593	
AL352955.1	na	2.575761	
XXYLT1-AS2	na	2.5740883	
DGKA	na	2.5725753	
IGKV6-21	na	2.5714881	
AL139020.1	na	2.5675895	
PYHIN1	na	2.567137	
AC020743.1	na	2.5670288	
SIDT1-AS1	na	2.5617251	
BSPRY	na	2.557241	
MMP11	na	2.5558734	
LINC01806	na	2.5550423	
SPINK2	na	2.5519357	
TCL1B	na	2.5492623	
CLECL1	na	2.5431623	
AL109761.1	na	2.539407	
IGKV1-6	na	2.5358698	
CAMP	na	2.5352876	
TNFSF8	na	2.5348592	
IGLC3	na	2.5338466	
AL353586.1	na	2.5315173	
LINC01309	na	2.5301402	
KCNQ5-IT1	na	2.5295863	
CCR10	na	2.5287778	
AL135878.1	na	2.5254881	
AP004609.1	na	2.5226436	
SPINT1-AS1	na	2.5204253	
BCL2	na	2.519269	
AC004160.1	na	2.5142605	
ASMT	na	2.5139654	
AC034148.1	na	2.5110319	
NFATC1	na	2.508392	
LINC02363	na	2.5080447	
GABRB2	na	2.507564	
PLBD1	na	2.5064373	
AC018695.6	na	2.506084	
CLLU1	na	2.5057623	
MYOCD	na	2.5047133	
LINC01481	na	2.4997795	
GPRC5D-AS1	na	2.4993029	
IFNG	na	2.4929132	
ICAM3	na	2.4922404	
PVT1	na	2.4868393	
ANKRD62	na	2.4866912	
AC022167.3	na	2.4865656	
AC023886.1	na	2.4839375	
AC024022.1	na	2.4825597	
OR2A25	na	2.4765573	
AC018742.1	na	2.475072	
SLAMF7	na	2.467351	
AL157402.1	na	2.4670773	
ALDH5A1	na	2.4662452	
ANO9	na	2.4625702	
ATP2A1	na	2.4599824	
EIF4B	na	2.4542346	
LINC02362	na	2.4521546	
AC017053.1	na	2.4509983	
C6orf163	na	2.4474163	
TRAT1	na	2.4449213	
AC011228.1	na	2.4387941	
SEPTIN1	na	2.4383445	
BANK1	na	2.4372492	
ZNF215	na	2.434168	
CHODL	na	2.4282377	
ZNF860	na	2.4272568	
PAX5	na	2.4249039	
NLRP14	na	2.4245732	
AC008035.1	na	2.4242473	
RHOF	na	2.4222264	
USP44	na	2.4205317	
AC008170.1	na	2.418522	
SNHG8	na	2.41489	
ANKRD7	na	2.4118855	
SCGN	na	2.4084256	
CYB561A3	na	2.4081035	
DTX1	na	2.4053993	
BTLA	na	2.4049737	
LINC01361	na	2.4027526	
ACTR3C	na	2.398316	
AP000977.1	na	2.3913288	
PDCD4-AS1	na	2.3884912	
AC092368.3	na	2.3870447	
NLRP4	na	2.3857973	
EML2-AS1	na	2.3853376	
RAD51AP2	na	2.3838696	
CD247	na	2.382723	
AC004069.1	na	2.3813	
FRK	na	2.3807569	
GDF7	na	2.3756607	
DEDD2	na	2.3737662	
C16orf74	na	2.37346	
CARMIL2	na	2.3719008	
AC010761.1	na	2.3712044	
KLRK1	na	2.3701048	
AC012413.1	na	2.3693457	
AC104167.1	na	2.3682578	
AC010247.2	na	2.3625002	
EHHADH	na	2.3623633	
CLEC2D	na	2.3547018	
NOP53	na	2.3534865	
POU2F2	na	2.351646	
AL121581.2	na	2.35124	
RASSF6	na	2.3507617	
C11orf1	na	2.348999	
AC092127.2	na	2.3449783	
LINC01580	na	2.3429565	
CFP	na	2.3429	
LINC00355	na	2.3405945	
BRAF	na	2.340411	
AL139246.3	na	2.3390732	
HEPACAM2	na	2.338996	
AP000477.2	na	2.3388212	
SEL1L3	na	2.3327923	
AL138720.1	na	2.331081	
MROH2A	na	2.3288672	
CD3G	na	2.3262892	
PPP1R14D	na	2.3235307	
RABGAP1L-IT1	na	2.322181	
AC135782.1	na	2.3218734	
AC019117.2	na	2.3205981	
AC243960.1	na	2.3187242	
KLHL14	na	2.3163645	
AC006387.1	na	2.3140492	
AC010168.2	na	2.313572	
HIST4H4	na	2.310379	
TNFRSF13B	na	2.3052979	
P2RY8	na	2.3037705	
AC083949.1	na	2.3020747	
LINC01684	na	2.3019793	
CUX1	na	2.2994752	
AC010168.1	na	2.2993033	
7SK	na	2.2988045	
ENTPD4	na	2.2949462	
SLC43A1	na	2.290791	
SLC9A7	na	2.2890928	
AC007381.1	na	2.28704	
AC018695.9	na	2.2850418	
C6orf132	na	2.284587	
AC104078.1	na	2.284099	
AC011825.4	na	2.2801733	
TP63	na	2.2759273	
IGLJ1	na	2.274376	
PLCG2	na	2.2727616	
AC087045.2	na	2.2709494	
AC025569.1	na	2.2697554	
AP001619.2	na	2.269443	
CXCL13	na	2.269189	
TTC24	na	2.2626235	
Zaphod3	na	2.257774	
PRIMA4-int	na	2.257047	
KLHL6	na	2.255617	
MIR3142HG	na	2.2468393	
S100Z	na	2.2457566	
AP000569.1	na	2.2445686	
C3orf52	na	2.239432	
AL606834.2	na	2.238755	
RPL34	na	2.2369866	
AC008378.1	na	2.2368174	
TMEM243	na	2.2337532	
ACAT1	na	2.2336895	
AC012213.1	na	2.2327166	
KLK1	na	2.230873	
AL359644.1	na	2.2298834	
AC079684.1	na	2.2295873	
LINC01771	na	2.2278273	
AC068888.2	na	2.2265666	
MER66A	na	2.2247195	
TRIM42	na	2.2227855	
AC024940.1	na	2.222585	
AL512506.1	na	2.2211814	
AC121320.1	na	2.2211368	
ATF5	na	2.2196825	
RUBCNL	na	2.2187178	
AC090403.1	na	2.2176297	
LTR43	na	2.217214	
TENT5C	na	2.2159958	
AL031710.1	na	2.215976	
AC020655.1	na	2.2156417	
SLC7A11-AS1	na	2.2119226	
AC004584.3	na	2.2044873	
AFF3	na	2.201686	
AC090621.1	na	2.2007837	
BACH1-IT3	na	2.196263	
AMIGO2	na	2.1955578	
TRAPPC6A	na	2.194131	
AC112484.3	na	2.1926694	
LINC00525	na	2.1922178	
AC011944.1	na	2.1869447	
AMHR2	na	2.184502	
CHMP7	na	2.181194	
YDJC	na	2.1808033	
JSRP1	na	2.1777363	
CCDC69	na	2.1762488	
AC246785.3	na	2.175718	
AL359636.2	na	2.1742585	
LINC02273	na	2.1715903	
TRAF3	na	2.170945	
SP140	na	2.1678135	
STAG3	na	2.167613	
LINC01934	na	2.1669285	
LINC02812	na	2.1648254	
NAPA-AS1	na	2.1643143	
AC010503.4	na	2.1624703	
AC138393.3	na	2.16053	
LAIR2	na	2.157957	
PPP1R3A	na	2.1572738	
SLAMF1	na	2.1568608	
AC103831.1	na	2.1417387	
PFKFB2	na	2.1405137	
SPINK5	na	2.1363149	
AP001341.1	na	2.135797	
AC092384.3	na	2.1330812	
LINC00944	na	2.1330767	
AL009179.2	na	2.1329389	
ESR2	na	2.1322339	
RHBDD1	na	2.1319745	
EIF3H	na	2.1309123	
RASAL1	na	2.1279283	
CCNI2	na	2.125581	
DUSP2	na	2.1184685	
MYO3B	na	2.118284	
AP002008.3	na	2.1130185	
AC078864.1	na	2.1113703	
SLC2A11	na	2.1102989	
AC016152.1	na	2.1089518	
AL109955.1	na	2.1082606	
AP003557.1	na	2.1066961	
LINC02832	na	2.1066384	
SLC5A10	na	2.1060393	
DDC	na	2.1032841	
GCNT2	na	2.1029196	
LINC01438	na	2.1022732	
SAMD7	na	2.10137	
BCL2L10	na	2.100113	
DAPP1	na	2.0982575	
AL354822.1	na	2.0973558	
UBASH3A	na	2.0924263	
ZFAS1	na	2.090425	
STX17-AS1	na	2.085945	
LTA4H	na	2.0857925	
ADNP-AS1	na	2.0850806	
LIME1	na	2.08089	
AC022081.1	na	2.0786338	
NOL4	na	2.0770464	
AC005332.7	na	2.0745382	
GGA1	na	2.0720172	
AP006222.2	na	2.0699644	
AC087752.3	na	2.0690155	
AL645568.1	na	2.0680115	
CRACR2A	na	2.0673046	
AL691447.2	na	2.0666528	
AC107884.1	na	2.062682	
MCIDAS	na	2.0626013	
PPIAL4G	na	2.0616639	
SLC1A4	na	2.061521	
AC098969.2	na	2.0569468	
SLC9A4	na	2.0541947	
AC131009.3	na	2.0499752	
AC012459.1	na	2.0490758	
AC104781.2	na	2.0484068	
TMEM131L	na	2.04631	
AC092821.3	na	2.0453272	
CD48	na	2.0429668	
GPR52	na	2.0383723	
LEKR1	na	2.0380807	
LRMP	na	2.0362206	
LINC01887	na	2.033815	
AL358937.1	na	2.033294	
SCN11A	na	2.031525	
LINC02709	na	2.0308495	
ADA	na	2.028949	
AC011455.1	na	2.0270164	
AL009179.1	na	2.026536	
AC010735.1	na	2.0238917	
LCMT1-AS1	na	2.023351	
LINC02604	na	2.0224228	
AC018413.1	na	2.0180593	
PCED1B	na	2.01747	
HELB	na	2.0158403	
LINC02245	na	2.01421	
AC024940.6	na	2.0138268	
AC007528.1	na	2.0121946	
C12orf77	na	2.011386	
LINC01117	na	2.0086539	
AC007546.1	na	2.0072124	
C22orf34	na	2.0071874	
MACROD2	na	2.0065458	
AC015712.2	na	2.005612	
AC104561.4	na	2.005232	
AP001636.3	na	2.0046074	
CDC20B	na	2.0000718	
SEMA4A	na	1.998501	
AC093151.8	na	1.9974686	
KCNA3	na	1.9974554	
C6orf223	na	1.9951801	
AL161725.2	na	1.9942279	
ARHGAP24	na	1.9927518	
PRKCE	na	1.9918911	
RPL30	na	1.9914528	
LCT	na	1.9903957	
FASLG	na	1.9864895	
KCNQ5	na	1.9822986	
AL133467.2	na	1.9786712	
MTUS2	na	1.9749526	
AC114760.2	na	1.9733285	
MLT-int	na	1.9731547	
AC005332.2	na	1.9709885	
AC025437.4	na	1.9701972	
X2-LINE	na	1.9687616	
LINC02526	na	1.9677757	
AC005842.1	na	1.96659	
AC076968.1	na	1.9627887	
AC007179.2	na	1.9591194	
CTLA4	na	1.9571661	
AC010285.3	na	1.956015	
LTR19-int	na	1.9532114	
AL135818.2	na	1.9525889	
AC068189.1	na	1.9524134	
ITFG2	na	1.9465517	
SH2D2A	na	1.9423033	
AC023590.1	na	1.941817	
AL031008.1	na	1.9416075	
FCMR	na	1.9406142	
CAMK4	na	1.9402262	
RPS27	na	1.9401536	
P2RY10	na	1.9400917	
EPB41L4A-AS1	na	1.9399295	
AC091938.1	na	1.9390572	
AC138470.2	na	1.9390225	
RPS10	na	1.9377911	
AC022079.1	na	1.9365051	
IL16	na	1.9329402	
LINC01897	na	1.9310988	
CD22	na	1.929984	
MER65B	na	1.9293224	
UTY	na	1.9290456	
AL353576.1	na	1.9271939	
OOEP	na	1.9271892	
AC090572.3	na	1.9260179	
IGHV7-27	na	1.9195309	
HDAC9	na	1.9184668	
CASR	na	1.9163653	
TMEM154	na	1.9155724	
BX004987.1	na	1.9130324	
MDFIC	na	1.912942	
LINC01487	na	1.9118496	
LINC02554	na	1.9114425	
PDCD1	na	1.9107639	
CD1B	na	1.9065849	
AL118523.1	na	1.9061915	
AC025262.4	na	1.905231	
S100A14	na	1.9028124	
AC007278.1	na	1.901661	
AC114763.1	na	1.8966107	
RPL13A	na	1.8904598	
CLDN6	na	1.889287	
TARBP1	na	1.8879603	
GPR18	na	1.8871846	
RHOH	na	1.8864844	
NCF1	na	1.8849316	
GABRA1	na	1.8838733	
LRBA	na	1.8820748	
CBFA2T3	na	1.8805196	
AC090236.2	na	1.8804363	
TAF1D	na	1.8792913	
HAVCR1	na	1.8786154	
DAZL	na	1.8772496	
MamGypLTR2c	na	1.8763978	
BCL11A	na	1.8754914	
LINC02694	na	1.8751016	
SIM1	na	1.8712512	
NOA1	na	1.8690553	
LINC00276	na	1.8669498	
RPL31	na	1.8657955	
LRRN4	na	1.8657616	
HMGA1P4	na	1.8617411	
CD37	na	1.8616616	
RPL12	na	1.8554097	
SCUBE1	na	1.8547739	
ENO3	na	1.8546287	
AL592078.1	na	1.8544983	
AC023908.3	na	1.853558	
RPL37	na	1.8526766	
AP002907.1	na	1.852257	
AL031666.3	na	1.8502498	
MIR155HG	na	1.8491317	
MAP3K21	na	1.8464221	
RPL5	na	1.8455331	
RPL17	na	1.8448193	
BCL2L14	na	1.8426679	
RPS15A	na	1.8426658	
SLC38A1	na	1.8399369	
NACA	na	1.838319	
QRSL1	na	1.8355529	
TSACC	na	1.8332798	
RPL6	na	1.8309599	
AL031658.1	na	1.830188	
GABRG2	na	1.829052	
RPS26	na	1.8285497	
AC027097.2	na	1.8277653	
NUP210	na	1.8268689	
AC022726.2	na	1.82553	
RPL22	na	1.82093	
LPXN	na	1.8179	
AL450344.3	na	1.815232	
LINC00462	na	1.8135881	
LTR1E	na	1.8135208	
LINC01781	na	1.8134506	
FBXO41	na	1.8119448	
AC079779.2	na	1.8113923	
GCHFR	na	1.8069731	
SMPD3	na	1.8068743	
ARHGEF33	na	1.8058363	
GPR68	na	1.8035543	
KRT222	na	1.8020319	
ACY1	na	1.802011	
AC005040.2	na	1.8016112	
SMYD3	na	1.7999928	
SMIM8	na	1.7973682	
AC118344.1	na	1.7960023	
LRP5L	na	1.794005	
LINC02498	na	1.7935629	
ATP6V1G3	na	1.7905357	
CD24	na	1.7899221	
RHEX	na	1.7891691	
AC020743.2	na	1.7891566	
AC090377.1	na	1.788548	
TIMD4	na	1.7873812	
AC008074.2	na	1.7867829	
NIPAL2	na	1.7856915	
AC005072.1	na	1.7844718	
AC097015.1	na	1.7843076	
C12orf45	na	1.7839057	
SNHG4	na	1.7825949	
CD5L	na	1.7825583	
BATF	na	1.7809752	
NUBPL	na	1.7805475	
MMP10	na	1.778543	
VNN2	na	1.7773328	
CXCR6	na	1.7767035	
NHLRC4	na	1.7742004	
AC090125.1	na	1.7721823	
STRA8	na	1.7720367	
AC025164.1	na	1.7718366	
AC093151.3	na	1.7716396	
IL17C	na	1.7711257	
AL138724.1	na	1.7681834	
AC011511.5	na	1.7675574	
UBE2E2-AS1	na	1.7662209	
ABCA7	na	1.7637339	
AC090220.1	na	1.7595792	
MTA3	na	1.7591227	
IGLC4	na	1.7555699	
AL355337.1	na	1.7545494	
AC008735.1	na	1.75428	
PYGO1	na	1.753946	
AC090061.1	na	1.7534344	
ONECUT3	na	1.7526749	
AC010280.2	na	1.7506374	
AL365295.1	na	1.7477566	
AC004816.1	na	1.7459868	
AC016405.1	na	1.7457272	
TMEM200A	na	1.74443	
SNHG32	na	1.7431812	
LTR108c-Mam	na	1.7430254	
CYP2R1	na	1.7404705	
NEK8	na	1.7400792	
RPL18	na	1.7400076	
AL513324.1	na	1.7382468	
ZC3H12D	na	1.7339586	
UBR5	na	1.7327514	
RPL4	na	1.7312634	
BLNK	na	1.7309281	
Z97192.1	na	1.7301797	
AP001469.1	na	1.7293904	
AL157373.2	na	1.7277068	
TRBC2	na	1.7271036	
RAC2	na	1.7262509	
SH2D1B	na	1.7259034	
TRIM61	na	1.723957	
EIF3F	na	1.7195227	
TNNT3	na	1.7193652	
MAP3K2-DT	na	1.718333	
LINC02132	na	1.7181792	
AC022558.1	na	1.7180291	
RPL28	na	1.7179948	
